"","YearStart","LocationAbbr","LocationDesc","DataValue","LowConfidenceLimit","HighConfidenceLimit","LocationID","TOBDataValue","TOBLowConfidenceLimit","TOBHighConfidenceLimit","AlcHeavyDataValue","AlcHeavyLowConfidenceLimit","AlcHeavyHighConfidenceLimit","AlcBingeDataValue","AlcBingeLowConfidenceLimit","AlcBingeHighConfidenceLimit","ObeDataValue","ObeLowConfidenceLimit","ObeHighConfidenceLimit","selfHlthDataValue","selfHlthLowConfidenceLimit","selfHlthHighConfidenceLimit","HlthCareDataValue","HlthCareLowConfidenceLimit","HlthCareHighConfidenceLimit","X.x","SNAP","individual_homeless","fam_homeless","total_homeless","unemployment_rate","Male_poverty","Female_poverty","Total_poverty","X.y","o3_mean","pm2.5_mean","so2_mean","co_mean","no2_mean","State.Name"
"417",2019,"AK","Alaska",12.8,8.4,18.9,2,"17.7",13,23.6,"6.4",4.2,9.6,"15.5",10.7,21.9,"59.4",51.7,66.6,85.5,79.9,89.7,90.8,86.2,94,18,7.8932,0.1384,0.0523,0.1907,5.5,0.088,0.114,0.101,424,0.0285704383929171,7.1824287604558,5.6300763470255,0.400332742750106,9.90495575,"Alaska"
"418",2019,"AL","Alabama",11.2,8.9,14,1,"22.6",19.6,26,"5.6",4.1,7.6,"13.1",10.8,15.8,"63.0",59.1,66.8,84.2,81.3,86.6,80.8,77.4,83.8,9,66.7043,0.2519,0.0742,0.3261,3.2,0.123,0.17,0.148,423,0.0284281885221373,9.08674475931753,1.13843650722657,0.292133883131837,11.0584060834532,"Alabama"
"419",2019,"AZ","Arizona",12.6,9.9,15.8,4,"12.7",10,15.9,"4.6",3.2,6.7,"13.4",10.7,16.6,"56.2",51.5,60.8,85.3,81.8,88.2,83.3,79.7,86.4,27,73.6883,0.7538,0.2469,1.0007,4.9,0.115,0.136,0.126,425,0.0368127028353505,6.37815286234795,1.21036997045856,0.305047327227779,13.1358243269845,"Arizona"
"420",2019,"AR","Arkansas",12.3,9.2,16.2,5,"20.4",16.4,25.1,"7.1",4.8,10.3,"16.5",12.8,21,"66.9",61.5,71.9,80.4,75.9,84.2,82.2,77.5,86.2,36,35.4917,0.2303,0.0414,0.2717,3.5,0.135,0.176,0.156,426,0.0295188675894788,8.69410927149452,0.886453152054794,0.370184839726027,7.73164278417149,"Arkansas"
"421",2019,"CA","California",9.2,7.7,10.9,6,"7.0",5.6,8.6,"6.6",5.3,8.2,"18.3",16.1,20.7,"52.0",49,54.9,88.2,86.5,89.8,85,83.1,86.7,45,352.947,12.8777,2.2501,15.1278,4.1,0.094,0.119,0.106,427,0.0360573071117649,8.15323885770454,0.725186839368918,0.289040703466936,11.8787924407088,"California"
"422",2019,"CO","Colorado",13.2,11.2,15.4,8,"12.6",10.7,14.8,"7.9",6.4,9.7,"22.8",20.2,25.6,"46.1",43,49.3,89.3,87.3,91,83.7,81.4,85.7,54,41.5289,0.7263,0.2356,0.9619,2.6,0.084,0.104,0.094,428,0.038094587097103,6.43194509323801,1.69163697281242,0.261939835917367,4.65221900119655,"Colorado"
"423",2019,"CT","Connecticut",15.6,12.9,18.6,9,"11.8",9.5,14.6,"6.1",4.5,8.2,"19.5",16.5,23,"57.1",52.9,61.2,87.1,84.5,89.4,87.9,85,90.3,63,34.0447,0.21,0.0933,0.3033,3.5,0.082,0.108,0.095,429,0.034510435245569,7.0202912060744,0.162360011324251,0.250915264762578,9.94910783391015,"Connecticut"
"424",2019,"DC","District of Columbia",12.4,9.6,16,11,"8.5",6.1,11.7,"11.6",8.5,15.5,"32.2",27.3,37.5,"50.2",44.8,55.6,91.1,87.8,93.6,89.8,85.6,92.9,81,10.123,0.3875,0.2646,0.6521,5.3,0.109,0.139,0.124,431,0.0294933158861341,8.31896999233844,0.628756977178423,0.316783844993141,11.6669808089347,"District Of Columbia"
"425",2019,"DE","Delaware",13.8,10.1,18.5,10,"19.1",14.7,24.3,"8.7",5.8,12.8,"19.1",14.7,24.4,"58.7",52.3,64.8,85.8,81.5,89.3,85.8,81.7,89.1,72,11.9787,0.0565,0.0356,0.0921,3.7,0.08,0.125,0.103,430,0.0315627939747834,7.62691701003377,0.243469143333742,0.249393315328467,10.254838375,"Delaware"
"426",2019,"FL","Florida",9.7,7.8,11.9,12,"12.4",10.4,14.8,"8.6",6.7,11.1,"18.8",15.8,22.2,"53.9",49.7,58,87.9,85.4,90,78.9,75.8,81.7,90,264.9741,2.1265,0.7063,2.8328,3.2,0.102,0.13,0.116,432,0.0287473874833209,7.27486145350941,0.823580187415556,0.252082040926679,7.7389883104792,"Florida"
"427",2019,"GA","Georgia",9.6,7.4,12.3,13,"14.4",11.8,17.4,"6.2",4.4,8.9,"18.9",15.5,22.8,"58.9",54.1,63.4,87.4,84.5,89.8,72.9,69,76.5,99,133.2536,0.7913,0.253,1.0443,3.6,0.1,0.137,0.119,433,0.0311908826852316,9.37408001324113,1.00813758775326,0.49635913008679,14.0906698068973,"Georgia"
"428",2019,"HI","Hawaii",12.1,10,14.6,15,"11.5",9.5,13.9,"7.8",6.1,9.8,"17.8",15.3,20.6,"48.6",45,52.3,87,84.2,89.4,91.6,89.4,93.3,108,14.4922,0.442,0.1992,0.6412,2.4,0.082,0.101,0.092,434,0.0237904352773826,2.5437500993439,1.39723291125176,0.192280404473439,4.15694193348056,"Hawaii"
"429",2019,"IA","Iowa",13.7,11.8,15.9,19,"17.4",15.3,19.6,"6.5",5.2,8.1,"26.0",23.5,28.7,"58.0",54.9,61,89.7,87.9,91.2,90.9,89.1,92.3,144,29.5682,0.1574,0.0741,0.2315,2.6,0.1,0.134,0.117,438,0.0304974374894604,8.04877161402179,0.421121592617832,0.203539382894321,4.33000001098051,"Iowa"
"430",2019,"ID","Idaho",11.4,8.7,14.8,16,"15.3",12.1,19.2,"8.2",5.9,11.3,"17.6",13.8,22.1,"54.7",49.3,59.9,87.2,83.5,90.1,77.4,72.6,81.5,117,13.5922,0.1516,0.0799,0.2315,3,0.108,0.116,0.112,435,0.0330344041402612,7.8094275240638,2.30351328341212,0.388687880494505,9.07650762921348,"Idaho"
"431",2019,"IL","Illinois",8.9,7,11.3,17,"12.7",10.4,15.5,"10.2",8,12.7,"24.1",21,27.5,"54.6",50.7,58.5,87.6,84.9,89.8,82.4,79.4,85,126,163.9396,0.6513,0.3686,1.0199,3.9,0.093,0.119,0.106,436,0.0326179079699981,8.95374674503178,0.829979358694928,0.306129402291597,12.5186494593578,"Illinois"
"432",2019,"IN","Indiana",11.6,9.7,13.9,18,"19.4",16.8,22.2,"4.7",3.5,6.3,"16.0",13.7,18.7,"60.5",57,64,85.9,83.4,88,86.2,83.7,88.4,135,53.0384,0.3783,0.1688,0.5471,3.3,0.102,0.136,0.119,437,0.0294451209695457,8.85494481967162,0.734375409411002,0.337523665651478,9.67269744228764,"Indiana"
"433",2019,"KS","Kansas",14.5,12.6,16.7,20,"19.0",16.6,21.7,"7.1",5.6,8.9,"20.2",17.8,22.8,"62.9",59.8,65.9,85.9,83.6,87.9,81.6,79,83.9,153,18.5329,0.1742,0.0639,0.2381,3.1,0.09,0.133,0.112,439,0.0302493503221545,7.20460310339349,0.797479812843377,0.200927152380952,3.71931762317208,"Kansas"
"434",2019,"KY","Kentucky",10.9,8.6,13.8,21,"28.2",24.5,32.2,"6.7",4.9,9.1,"17.9",14.8,21.5,"64.4",60.1,68.4,82.8,79,86.1,91.7,89,93.9,162,50.2241,0.3073,0.1006,0.4079,4.1,0.14,0.169,0.155,440,0.0318958918585357,8.46493303413961,0.631955379729323,0.235951467474795,7.49673811520056,"Kentucky"
"435",2019,"LA","Louisiana",11.5,9.3,14.2,22,"22.0",18.8,25.7,"7.5",5.8,9.7,"16.5",13.8,19.5,"65.5",61.5,69.3,85.7,82.6,88.4,88.2,85.3,90.5,171,74.956,0.2416,0.0525,0.2941,4.6,0.142,0.198,0.171,441,0.0262741695983307,8.19693434782343,0.638358366819083,0.209933548322949,5.63834102770404,"Louisiana"
"436",2019,"MA","Massachusetts",14.8,12.5,17.4,25,"9.5",7.6,11.8,"7.4",5.9,9.4,"22.4",19.6,25.4,"47.0",43.2,50.8,90.9,88.7,92.7,94.6,92.9,95.9,198,70.3516,0.6259,1.2212,1.8471,3.1,0.076,0.099,0.088,444,0.0301537068999067,6.64631291176468,0.296484151510698,0.271060294797987,7.70986913868579,"Massachusetts"
"437",2019,"MD","Maryland",12,10.3,13.9,24,"11.3",9.6,13.2,"6.1",4.9,7.6,"16.7",14.6,19.1,"58.4",55.3,61.5,89.3,87.5,90.9,87.3,85.1,89.2,189,57.0444,0.4652,0.1909,0.6561,3.4,0.07,0.096,0.083,443,0.033798130372739,6.65009779536229,0.723636165035321,0.195619032927398,9.23121399555596,"Maryland"
"438",2019,"MI","Michigan",14.6,12.4,17.1,26,"19.7",17.1,22.5,"7.0",5.5,8.7,"20.3",17.9,23,"61.8",58.5,65,84.2,81.6,86.6,89.3,87,91.2,207,118.1972,0.5212,0.3363,0.8575,4.1,0.113,0.142,0.128,445,0.0314838158648583,8.3165758407326,1.15266983401203,0.380198707113042,10.8037275802474,"Michigan"
"439",2019,"ME","Maine",17.5,14.2,21.4,23,"18.0",15,21.3,"10.6",8,13.8,"21.7",18.3,25.7,"51.1",46.4,55.8,86.3,83.2,88.9,88,84.9,90.5,180,14.4433,0.1232,0.0874,0.2106,2.8,0.103,0.119,0.111,442,0.030102731618509,4.81845294102463,0.0705402816404994,0.150985673960794,2.49430405943341,"Maine"
"440",2019,"MN","Minnesota",11.3,10,12.8,27,"14.2",12.7,16,"7.5",6.4,8.7,"24.7",22.8,26.7,"52.8",50.3,55.2,90.8,89.4,92,89.5,87.9,90.8,216,38.1779,0.4586,0.3391,0.7977,3.4,0.07,0.099,0.084,446,0.0297495631962693,5.42351344748541,0.707163970726918,0.313310552611818,7.79050071691717,"Minnesota"
"441",2019,"MO","Missouri",14.7,12,17.8,29,"22.7",19.4,26.3,"7.5",5.5,10.1,"20.4",17.3,24,"57.9",53.7,61.9,86.9,84.2,89.3,81,77.6,83.9,234,63.9338,0.4173,0.2006,0.6179,3.1,0.107,0.136,0.122,448,0.0337746672667123,7.64240923224699,4.17297046530295,0.269367511132423,8.10956479230536,"Missouri"
"442",2019,"MS","Mississippi",12.7,10,15.9,28,"18.3",15.3,21.7,"5.5",3.8,7.7,"11.3",8.9,14.2,"68.9",64.7,72.8,86.6,83.7,89.1,78.3,74.6,81.5,225,42.0873,0.0963,0.0221,0.1184,5.4,0.141,0.211,0.178,447,0.0297925693234312,8.97719560188338,0.671016782729952,0.137272194520548,5.60280530450903,"Mississippi"
"443",2019,"MT","Montana",12.5,10.3,15.2,30,"19.2",16.3,22.6,"10.1",8,12.8,"22.4",19.2,25.9,"51.4",47.3,55.4,87.9,85.3,90.2,88.3,85.5,90.6,243,9.9368,0.0947,0.041,0.1357,3.6,0.112,0.145,0.128,449,0.0319099248414165,5.63452023140138,0.482632715205226,0.157659967147972,0.852302024570259,"Montana"
"444",2019,"NC","North Carolina",8.9,6.9,11.4,37,"16.6",13.7,20,"5.5",4,7.6,"17.1",14.2,20.4,"62.5",58.2,66.5,85.5,82.3,88.2,80.1,76.6,83.3,306,122.8424,0.6867,0.2447,0.9314,3.8,0.107,0.143,0.126,456,0.0332286520455999,7.98843574964308,0.321104780750635,0.2853220973522,7.23387486952887,"North Carolina"
"445",2019,"ND","North Dakota",11.8,8.9,15.6,38,"16.8",13.1,21.1,"7.2",4.9,10.6,"21.2",17.3,25.8,"58.1",52.6,63.4,90,86.2,92.9,91.7,88.4,94.2,315,4.5312,0.0377,0.018,0.0557,2.1,0.113,0.131,0.122,457,0.0300144118447637,4.56137308590653,0.909700277613027,0.16212158630137,2.70104852358752,"North Dakota"
"446",2019,"NH","New Hampshire",16.8,13.5,20.7,33,"17.9",14.4,22,"6.8",4.7,9.8,"18.7",14.7,23.3,"59.6",54,64.9,87.1,83.6,89.9,89.4,85.8,92.2,270,7.0412,0.0812,0.0584,0.1396,2.6,0.068,0.089,0.079,452,0.0296992007589232,4.56661011867031,0.786538905502831,0.150539648891247,2.64621454520548,"New Hampshire"
"447",2019,"NE","Nebraska",11.9,10.1,13.9,31,"15.1",13.2,17.3,"6.6",5.3,8.2,"24.1",21.6,26.7,"60.1",57.1,63,90.5,88.9,91.9,80.4,78.1,82.5,252,14.8768,0.1715,0.065,0.2365,3.1,0.082,0.12,0.101,450,0.0315201288022105,6.62272419127187,0.472694383637457,0.279545152624309,NA,"Nebraska"
"448",2019,"NJ","New Jersey",NA,NA,NA,34,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,279,64.9128,0.5895,0.2967,0.8862,3.4,0.068,0.094,0.081,453,0.030462346211221,7.79883030690373,0.228386293371198,0.286760132917533,9.79423125863658,"New Jersey"
"449",2019,"NM","New Mexico",9.8,7.6,12.4,35,"15.6",12.6,19.2,"5.2",3.4,7.9,"17.4",14.2,21.2,"62.3",57.7,66.7,84.9,81.5,87.8,86.3,82.9,89.1,288,41.5161,0.2464,0.0777,0.3241,4.9,0.142,0.19,0.167,454,0.0376257270047634,6.10164674448108,0.15762948081406,0.168358695473251,5.08347205183351,"New Mexico"
"450",2019,"NY","New York",12,10.3,14,36,"11.5",9.8,13.5,"6.6",5.3,8.2,"19.2",16.9,21.7,"53.3",50,56.5,86.9,84.9,88.7,86.2,83.9,88.2,297,266.17,4.2113,4.9978,9.2091,3.8,0.099,0.129,0.115,455,0.0316144964232561,6.2262358495422,0.798841869910344,0.21864247048758,8.60371018559465,"New York"
"451",2019,"NV","Nevada",11,7.9,15,32,"11.8",8.7,15.7,"5.4",3.5,8.3,"19.1",15,23.9,"60.7",54.5,66.5,78.6,72.9,83.3,73.3,67.7,78.3,261,39.1569,0.6614,0.0555,0.7169,4,0.104,0.139,0.122,451,0.037011472902921,5.68047541434255,0.307243756673518,0.32356424346444,16.5402303854699,"Nevada"
"452",2019,"OH","Ohio",15,12.7,17.7,39,"22.0",19.3,25,"6.7",5.1,8.7,"20.5",17.6,23.6,"61.0",57.3,64.6,86.2,83.8,88.4,87.6,84.9,89.9,324,127.3257,0.7041,0.3304,1.0345,4.2,0.104,0.144,0.124,458,0.0333940950265265,8.99589734589234,0.637105272185203,0.212375952901971,9.89190045062056,"Ohio"
"453",2019,"OK","Oklahoma",12.5,10.3,15.1,40,"17.2",14.5,20.2,"3.3",2.2,5,"13.5",11,16.5,"64.9",61,68.6,83,79.9,85.7,79.1,75.9,82,333,53.1728,0.3063,0.0881,0.3944,3.1,0.125,0.174,0.15,459,0.0319178721297064,8.44902133194808,0.312919278562125,0.246785222346428,7.25727487147365,"Oklahoma"
"454",2019,"OR","Oregon",15.7,13.3,18.5,41,"14.6",12.4,17.1,"10.7",8.7,13.1,"20.6",18,23.6,"54.8",51,58.5,86.4,83.9,88.6,87.4,84.9,89.6,342,55.4927,1.2354,0.3522,1.5876,3.7,0.112,0.123,0.117,460,0.0261451410167257,9.41491243047574,0.21110326547619,0.218492874141181,9.47549076463868,"Oregon"
"455",2019,"PA","Pennsylvania",16.7,13.9,19.9,42,"18.2",15.4,21.4,"8.5",6.4,11.2,"20.6",17.6,24,"58.9",54.6,63,85.6,82.6,88.1,89.5,86.8,91.7,351,162.764,0.8426,0.4773,1.3199,4.5,0.099,0.131,0.115,461,0.0295416485810706,8.63075626287661,0.711556484710586,0.220516687363607,4.88104318678024,"Pennsylvania"
"456",2019,"PR","Puerto Rico",13.8,11.7,16.2,72,"6.7",5.1,8.6,"4.7",3.5,6.3,"12.4",10.4,14.8,"58.0",54.5,61.4,83,80.4,85.4,93,91.2,94.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,474,NA,NA,NA,NA,NA,"Puerto Rico"
"457",2019,"RI","Rhode Island",13.7,10.6,17.5,44,"10.3",7.8,13.5,"5.4",3.7,8,"22.4",18.4,27,"54.3",49,59.5,88.5,84.9,91.3,90.5,86.9,93.3,360,14.1232,0.073,0.0325,0.1055,3.6,0.098,0.112,0.105,462,0.0354865856757932,5.73524413598944,0.221526087016575,0.370751158839779,10.7676178165375,"Rhode Island"
"458",2019,"SC","South Carolina",12.6,10.3,15.4,45,"17.7",14.9,20.8,"8.2",6.2,10.8,"22.2",19.1,25.6,"63.6",59.6,67.4,87,84.1,89.4,83.2,80,85.9,369,55.8722,0.3318,0.0854,0.4172,2.8,0.106,0.15,0.129,463,0.0325844242724828,7.4715502065577,0.156356548736035,0.092967596875,4.96686888326827,"South Carolina"
"459",2019,"SD","South Dakota",13.9,9.8,19.4,46,"20.1",15.3,26.1,"7.3",4.5,11.7,"24.8",19.9,30.5,"58.4",52,64.6,86.7,81.4,90.6,83.7,78.1,88.1,378,7.502,0.0725,0.027,0.0995,2.8,0.099,0.102,0.1,464,0.0346826179418624,4.58328190272361,0.860958058657997,0.185714196132597,3.44946402027504,"South Dakota"
"460",2019,"TN","Tennessee",10.5,8.3,13.3,47,"20.0",16.8,23.6,"6.0",4.2,8.4,"16.3",13.3,19.9,"61.9",57.4,66.2,85,81.8,87.7,85.8,82.4,88.6,387,83.213,0.5637,0.183,0.7467,3.4,0.106,0.148,0.128,465,0.0329504228387916,7.4856445016522,1.29052876082391,0.241248900207578,8.1563575604566,"Tennessee"
"461",2019,"TX","Texas",7.5,5.8,9.6,48,"11.2",9.2,13.7,"6.6",5.1,8.6,"16.7",14,19.8,"59.7",55.6,63.7,82.8,79.8,85.5,65.7,61.9,69.3,396,318.7238,1.9611,0.6237,2.5848,3.5,0.097,0.139,0.118,466,0.0292085988007519,8.49111564276291,0.750794751025229,0.271408017798805,7.19910924885615,"Texas"
"462",2019,"UT","Utah",12.7,11.1,14.4,49,"5.8",4.8,7,"3.7",2.8,4.9,"10.8",9.2,12.5,"51.2",48.5,53.8,88.1,86.4,89.7,84.3,82.3,86.1,405,16.0829,0.1921,0.0877,0.2798,2.6,0.083,0.106,0.094,467,0.0396521811933164,5.68214595089151,0.412769152566076,0.331510477420903,4.53860365282668,"Utah"
"463",2019,"VA","Virginia",12,10.1,14.2,51,"12.3",10.4,14.4,"6.2",4.8,7.8,"17.2",14.9,19.8,"58.4",54.7,61.9,88,85.5,90.1,85.2,82.5,87.5,423,65.4882,0.3666,0.2117,0.5783,2.8,0.081,0.104,0.093,469,0.0319596087350501,7.58700074630531,0.562351190374576,0.289653189277498,8.11115694149415,"Virginia"
"464",2019,"VT","Vermont",16.6,13.2,20.7,50,"16.4",12.5,21.3,"11.4",8.5,15.2,"23.6",19.1,28.8,"44.1",38.6,49.7,92.7,89.8,94.8,94,91.2,96,414,6.8277,0.0681,0.0408,0.1089,2.3,0.104,0.137,0.121,468,0.0293610126043373,6.19292473391101,0.320035308376316,0.204506423114701,6.38435787987735,"Vermont"
"465",2019,"WI","Wisconsin",15.1,12,18.9,55,"14.0",11,17.7,"9.2",6.8,12.3,"24.9",21,29.2,"58.1",53,63,88.7,84.7,91.7,87.9,83.4,91.3,450,57.2323,0.2545,0.1993,0.4538,3.2,0.08,0.111,0.095,472,0.0316473002947615,7.31057168517685,0.260632551810792,0.16343561869372,8.61074179601388,"Wisconsin"
"466",2019,"WA","Washington",12.9,11.2,14.9,53,"11.9",10.2,13.8,"5.7",4.6,7.1,"15.3",13.3,17.4,"51.5",48.5,54.5,88.3,86.4,90,88.4,86.7,90,432,83.3128,1.5985,0.5592,2.1577,4.3,0.082,0.107,0.094,470,0.0269823910655525,7.42449163952266,0.899266393285709,0.257940681106469,14.5573496178861,"Washington"
"467",2019,"WV","West Virginia",15.9,12.6,19.9,54,"28.7",24.6,33.1,"5.8",3.7,9,"12.1",9.1,15.8,"61.3",56.2,66.2,81.9,77.9,85.3,89.1,85.7,91.7,441,28.2662,0.1149,0.0248,0.1397,4.9,0.14,0.188,0.164,471,0.0296489277016824,7.79927687638061,1.41539003821091,0.2045173,NA,"West Virginia"
"468",2019,"WY","Wyoming",14.4,10.8,18.9,56,"20.4",16.1,25.4,"9.0",5.9,13.4,"20.9",16.5,26,"55.0",49.3,60.6,89.5,85.6,92.5,78.7,73.8,83,459,2.4309,0.0437,0.0111,0.0548,3.8,0.092,0.12,0.105,473,0.0395733684744375,2.81375136487679,0.587034611706656,0.107779995888329,2.01737199973299,"Wyoming"
